,Category,Subcategory,Subsubcategory,Producto,Cantidad,Precio
213,Bebé,Alimentación infantil,Yogures y postres,Yogur líquido infantil con cereales y miel Go-Lácteo +8 meses,Caja 4 ud. (360 g),2.5
214,Bebé,Alimentación infantil,Yogures y postres,Postre lácteo infantil de plátano Yogolino +6 meses,4 ud. x 100 g,2.75
215,Bebé,Alimentación infantil,Yogures y postres,Natillas infantiles con galletas Hacendado +6 meses,2 ud. x 130 g,1.6
216,Bebé,Alimentación infantil,Yogures y postres,Yogur infantil cremoso de fresa Go-Lácteo +8 meses,4 ud. x 110 g,2.5
217,Bebé,Alimentación infantil,Yogures y postres,Yogur infantil cremoso de manzana y pera Go-Lácteo +8 meses,4 ud. x 110 g,2.5
218,Bebé,Alimentación infantil,Leche,Preparado lácteo Nativa 3 crecimiento sabor a cereales,6 bricks x 1 L,9.6
219,Bebé,Alimentación infantil,Leche,Preparado lácteo Nativa 3 crecimiento sabor a cereales Nestlé,Brick 1 L,1.6
220,Bebé,Alimentación infantil,Leche,Preparado lácteo crecimiento Peques 3 Puleva,6 bricks x 1 L,10.2
221,Bebé,Alimentación infantil,Leche,Preparado lácteo crecimiento Peques 3 Puleva,Brick 1 L,1.7
222,Bebé,Alimentación infantil,Leche,Preparado lácteo con cereales crecimiento Peques 3 Puleva,6 bricks x 1 L,10.2
223,Bebé,Alimentación infantil,Leche,Preparado lácteo con cereales crecimiento Peques 3 Puleva,Brick 1 L,1.7
224,Bebé,Alimentación infantil,Leche,Preparado lácteo crecimiento +1 año Hacendado,6 bricks x 1 L,6.0
225,Bebé,Alimentación infantil,Leche,Preparado lácteo crecimiento +1 año Hacendado,Brick 1 L,1.0
226,Bebé,Alimentación infantil,Leche,Preparado lácteo crecimiento +1 año Hacendado,6 mini bricks x 200 ml,1.55
227,Bebé,Alimentación infantil,Leche,Preparado lácteo cereales al cacao Peques 3 Puleva,3 mini bricks x 200 ml,1.7
228,Bebé,Alimentación infantil,Leche,Preparado lácteo con cacao y cereales crecimiento Hacendado +1 año,6 mini bricks x 200 ml,1.75
229,Bebé,Alimentación infantil,Leche,Preparado lácteo con cereales crecimiento Hacendado +1 año,6 bricks x 1 L,6.6
230,Bebé,Alimentación infantil,Leche,Preparado lácteo con cereales crecimiento Hacendado +1 año,Brick 1 L,1.1
231,Bebé,Alimentación infantil,Leche,Leche de continuación Peques 2 Puleva,6 bricks x 1 L,10.75
232,Bebé,Alimentación infantil,Leche,Leche de continuación Peques 2 Puleva,Brick 1 L,1.8
233,Bebé,Alimentación infantil,Leche en polvo,Leche para lactantes en polvo 1 Nidina Nestlé,Bote 800 g,14.95
234,Bebé,Alimentación infantil,Leche en polvo,Leche de continuación en polvo 2 Nidina Nestlé,Bote 800 g,14.95
235,Bebé,Alimentación infantil,Leche en polvo,Leche crecimiento en polvo 3 Nidina Nestlé,Bote 800 g,14.95
236,Bebé,Alimentación infantil,Leche en polvo,Leche para lactantes en polvo 1 Hero baby,Bote 800 g,8.85
237,Bebé,Alimentación infantil,Leche en polvo,Leche de continuación en polvo 2 Hero baby,Bote 800 g,8.45
238,Bebé,Alimentación infantil,Papillas,Papilla líquida leche y cereales con galleta Nestlé +6 meses,2 mini bricks x 250 ml,2.2
239,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con galleta María Nestlé +6 meses,Caja 600 g,3.95
240,Bebé,Alimentación infantil,Papillas,Papilla líquida leche y cereales con miel Nestlé Pijama +6 meses,2 mini bricks x 250 ml,2.2
241,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con miel Nestlé +6 meses,Caja 660 g,4.2
242,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con miel Hero baby +6 meses,Caja 410 g,3.55
243,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con cacao Nestlé +12 meses,Caja 600 g,3.8
244,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales Hero baby +6 meses,Caja 410 g,3.55
245,Bebé,Alimentación infantil,Papillas,Papilla sin gluten crema de arroz Hero baby +4 meses,Caja 220 g,2.25
246,Bebé,Alimentación infantil,Papillas,Papilla maíz y arroz sin gluten Nestlé +4 meses,Caja 240 g,2.0
247,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con galleta Hero baby +6 meses,Caja 340 g,3.45
248,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales Nestlé +6 meses,Caja 600 g,3.95
249,Bodega,Cerveza,Cerveza lata,Cerveza Clásica Steinburg,12 latas x 330 ml,3.0
250,Bodega,Cerveza,Cerveza lata,Cerveza Clásica Steinburg,Lata 330 ml,0.25
251,Bodega,Cerveza,Cerveza lata,Cerveza Heineken,12 latas x 330 ml,7.32
252,Bodega,Cerveza,Cerveza lata,Cerveza Heineken,Lata 330 ml,0.74
253,Bodega,Cerveza,Cerveza lata,Cerveza Amstel,12 latas x 330 ml,5.28
254,Bodega,Cerveza,Cerveza lata,Cerveza Amstel,Lata 330 ml,0.63
255,Bodega,Cerveza,Cerveza lata,Cerveza especial Mahou,12 latas x 330 ml,8.88
256,Bodega,Cerveza,Cerveza lata,Cerveza especial Mahou,Lata 330 ml,0.74
257,Bodega,Cerveza,Cerveza lata,Cerveza clásica Mahou,12 latas x 330 ml,6.48
258,Bodega,Cerveza,Cerveza lata,Cerveza clásica Mahou,Lata 330 ml,0.64
259,Bodega,Cerveza,Cerveza lata,Cerveza doble malta Voll-Damm,6 latas x 330 ml,4.14
260,Bodega,Cerveza,Cerveza lata,Cerveza doble malta Voll-Damm,Lata 330 ml,0.87
261,Bodega,Cerveza,Cerveza lata,Cerveza Suave Steinburg,12 latas x 330 ml,2.76
262,Bodega,Cerveza,Cerveza lata,Cerveza Suave Steinburg,Lata 330 ml,0.23
263,Bodega,Cerveza,Cerveza lata,Cerveza especial San Miguel,12 latas x 330 ml,5.88
264,Bodega,Cerveza,Cerveza lata,Cerveza especial San Miguel,Lata 330 ml,0.62
265,Bodega,Cerveza,Cerveza lata,Cerveza Especial Steinburg,12 latas x 330 ml,3.84
266,Bodega,Cerveza,Cerveza lata,Cerveza Especial Steinburg,Lata 330 ml,0.32
267,Bodega,Cerveza,Cerveza lata,Cerveza Pils Krombacher,Barril 5 L,13.5
268,Bodega,Cerveza,Cerveza lata,Cerveza Pils Krombacher,6 latas x 330 ml,3.0
269,Bodega,Cerveza,Cerveza lata,Cerveza Pils Krombacher,Lata 330 ml,0.5
270,Bodega,Cerveza,Cerveza lata,Cerveza Tostada 1897,9 latas x 330 ml,4.14
271,Bodega,Cerveza,Cerveza lata,Cerveza Tostada 1897,Lata 330 ml,0.46
272,Bodega,Cerveza,Cerveza lata,Cerveza doble malta,6 latas x 330 ml,3.0
273,Bodega,Cerveza,Cerveza lata,Cerveza doble malta,Lata 330 ml,0.5
274,Bodega,Cerveza,Cerveza lata,Cerveza sin gluten Steinburg,12 latas x 330 ml,5.76
275,Bodega,Cerveza,Cerveza lata,Cerveza sin gluten Steinburg,Lata 330 ml,0.48
276,Bodega,Cerveza,Cerveza lata,Cerveza tostada Turia,6 latas x 330 ml,3.3
277,Bodega,Cerveza,Cerveza lata,Cerveza tostada Turia,Lata 330 ml,0.69
278,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Amstel,6 botellas x 1 L,7.14
279,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Amstel,Botella 1 L,1.19
280,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Amstel,12 botellines x 250 ml,4.56
281,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Amstel,Botellín 250 ml,0.45
282,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,6 botellas x 1 L,4.5
283,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botella 1 L,0.75
284,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,6 botellas x 1 L,4.5
285,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botella 1 L,0.75
286,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,12 botellines x 330 ml,3.84
287,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botellín 330 ml,0.32
288,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,12 botellines x 200 ml,3.48
289,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botellín 200 ml,0.29
290,Bodega,Cerveza,Cerveza botella y botellín,Cerveza reserva 1925 Alhambra,6 botellines x 330 ml,7.38
291,Bodega,Cerveza,Cerveza botella y botellín,Cerveza reserva 1925 Alhambra,Botellín 330 ml,1.23
292,Bodega,Cerveza,Cerveza botella y botellín,Cerveza de trigo Franziskaner,6 botellines x 355 ml,5.52
293,Bodega,Cerveza,Cerveza botella y botellín,Cerveza de trigo Franziskaner,Botellín 355 ml,0.92
294,Bodega,Cerveza,Cerveza botella y botellín,Cerveza abadía Tongerlo,4 botellines x 330 ml,4.0
295,Bodega,Cerveza,Cerveza botella y botellín,Cerveza abadía Tongerlo,Botellín 330 ml,1.0
296,Bodega,Cerveza,Cerveza botella y botellín,Cerveza especial Mahou,12 botellines x 250 ml,6.24
297,Bodega,Cerveza,Cerveza botella y botellín,Cerveza especial Mahou,Botellín 250 ml,0.62
298,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,12 botellines x 330 ml,5.04
299,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,Botellín 330 ml,0.42
300,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Suave Steinburg,Botella 1 L,0.75
301,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Pils Krombacher,6 botellines x 330 ml,3.6
302,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Pils Krombacher,Botellín 330 ml,0.6
303,Bodega,Cerveza,Cerveza botella y botellín,Cerveza roja sabor intenso,4 botellines x 330 ml,4.4
304,Bodega,Cerveza,Cerveza botella y botellín,Cerveza roja sabor intenso,Botellín 330 ml,1.1
305,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Heineken,12 botellines x 250 ml,6.24
306,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Heineken,Botellín 250 ml,0.7
307,Bodega,Cerveza,Cerveza botella y botellín,Cerveza tostada Turia,12 botellines x 250 ml,6.0
308,Bodega,Cerveza,Cerveza botella y botellín,Cerveza tostada Turia,Botellín 250 ml,0.59
309,Bodega,Cerveza,Cerveza botella y botellín,Cerveza El Águila sin filtrar,6 botellines x 330 ml,5.7
310,Bodega,Cerveza,Cerveza botella y botellín,Cerveza El Águila sin filtrar,Botellín 330 ml,0.95
311,Bodega,Cerveza,Cerveza botella y botellín,Cerveza de trigo tostada Paulaner,Botellín 500 ml,1.52
312,Bodega,Cerveza,Cerveza botella y botellín,Cerveza IPA aromática & amarga Especialidades 1897,4 botellines x 330 ml,5.2
313,Bodega,Cerveza,Cerveza botella y botellín,Cerveza IPA aromática & amarga Especialidades 1897,Botellín 330 ml,1.3
314,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,12 botellines x 200 ml,4.44
315,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,Botellín 200 ml,0.37
316,Bodega,Cerveza,Cerveza botella y botellín,Cerveza sin gluten Ambar,6 botellines x 250 ml,4.5
317,Bodega,Cerveza,Cerveza botella y botellín,Cerveza sin gluten Ambar,Botellín 250 ml,0.75
318,Bodega,Cerveza,Cerveza botella y botellín,Cerveza suave Budweiser,6 botellines x 250 ml,3.9
319,Bodega,Cerveza,Cerveza botella y botellín,Cerveza suave Budweiser,Botellín 250 ml,0.65
320,Bodega,Cerveza,Cerveza botella y botellín,Cerveza artesana Au yeah! Tyris,Botellín 330 ml,1.6
321,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Estrella Galicia,12 botellines x 250 ml,7.08
322,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Estrella Galicia,Botellín 250 ml,0.59
323,Bodega,Cerveza,Cerveza botella y botellín,Cerveza extra 1906 reserva especial,Botellín 330 ml,1.13
324,Bodega,Cerveza,Cerveza botella y botellín,Cerveza extra 1906 reserva especial,6 botellines x 330 ml,6.78
325,Bodega,Cerveza,Combinado de cerveza,Cerveza Radler con zumo natural de limón Steinburg,12 latas x 330 ml,4.56
326,Bodega,Cerveza,Combinado de cerveza,Cerveza Radler con zumo natural de limón Steinburg,Lata 330 ml,0.38
327,Bodega,Cerveza,Combinado de cerveza,Cerveza Radler Steinburg con zumo natural de limón,6 botellas x 500 ml,3.48
328,Bodega,Cerveza,Combinado de cerveza,Cerveza Radler Steinburg con zumo natural de limón,Botellín 500 ml,0.58
329,Bodega,Cerveza,Combinado de cerveza,Cerveza Corona,6 botellines x 355 ml,6.0
330,Bodega,Cerveza,Combinado de cerveza,Cerveza Corona,Botellín 355 ml,1.3
331,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy sabor limón Steinburg,12 latas x 330 ml,4.2
332,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy sabor limón Steinburg,Lata 330 ml,0.35
333,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy Steinburg sabor limón,6 botellines x 500 ml,3.18
334,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy Steinburg sabor limón,Botellín 500 ml,0.53
335,Bodega,Cerveza,Combinado de cerveza,"Cerveza Radler Steinburg 0,0% sin alcohol",6 latas x 330 ml,2.7
336,Bodega,Cerveza,Combinado de cerveza,"Cerveza Radler Steinburg 0,0% sin alcohol",Lata 330 ml,0.45
337,Bodega,Cerveza,Combinado de cerveza,Cerveza con sabor a tequila y ginger Desperados,6 botellines x 330 ml,7.98
338,Bodega,Cerveza,Combinado de cerveza,Cerveza con sabor a tequila y ginger Desperados,Botellín 330 ml,1.4
339,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,Paquete 1 kg,4.99
340,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,Bote 390 g,2.49
341,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble 0% azúcares añadidos ColaCao,Bote 325 g,3.79
342,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,Bote 760 g,5.69
343,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,Bote 383 g,3.29
344,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Hacendado,Paquete 1 kg,2.95
345,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble Hacendado,Bote 850 g,2.35
346,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble Hacendado,Bote 480 g,1.95
347,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,"Caja 2,5 kg",14.95
348,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble 0% azúcares añadidos Hacendado,Bote 450 g,3.0
349,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,"Caja 2,7 kg",12.6
350,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Hacendado,Bote 500 g,2.0
351,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble en sobres Hacendado,Caja 6 sobres (108 g),1.05
352,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao puro en polvo La Chocolatera,Bote 265 g,2.55
353,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao en polvo a la taza Valor,Paquete 500 g,2.85
354,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Chocolate líquido a la taza Hacendado,Brick 1 L,1.75
355,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Chocolate para hacer a la taza Valor,Tableta 300 g,2.4
356,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao en polvo instantáneo a la taza Hacendado,Bote 500 g,1.9
357,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao en polvo a la taza Hacendado,Paquete 400 g,1.4
358,Carne,Arreglos,Arreglos,"Arreglo para puchero vacuno, cerdo y pollo",Bandeja 1 kg aprox.,6.0
359,Carne,Arreglos,Arreglos,Arreglo para arroz al horno,Bandeja 850 g aprox.,5.95
360,Carne,Arreglos,Arreglos,Hueso garrón Incarlopsa,290 g aprox.,0.87
361,Carne,Arreglos,Arreglos,Hueso vacuno,Bandeja 250 g aprox.,1.05
362,Carne,Arreglos,Arreglos,Trozo de vacuno para cocido,Bandeja 300 g aprox.,3.9
363,Carne,Arreglos,Arreglos,Compango asturiano,Paquete 250 g,2.45
364,Carne,Arreglos,Arreglos,Osobuco de cerdo,Bandeja 150 g aprox.,0.89
365,Carne,Arreglos,Arreglos,Espinazo de cerdo,Bandeja 180 g aprox.,0.77
366,Carne,Arreglos,Arreglos,Arreglo para paella con pollo y conejo,Bandeja 1 kg aprox.,6.89
367,Carne,Arreglos,Arreglos,Gallina un cuarto de pieza pesada,Bandeja 600 g aprox.,2.7
368,Carne,Arreglos,Arreglos,Manos de cerdo,Bandeja 500 g aprox.,2.6
369,Carne,Arreglos,Arreglos,Costilla de vacuno,Bandeja 250 g aprox.,2.49
370,Carne,Arreglos,Arreglos,Tocino de cerdo,Bandeja 150 g aprox.,0.67
371,Carne,Arreglos,Arreglos,Chorizo asturiano,Paquete 250 g,2.3
372,Carne,Arreglos,Arreglos,Hueso blanco de cerdo salado,Bandeja 350 g aprox.,1.22
373,Carne,Arreglos,Arreglos,Rabo de cerdo,Bandeja 250 g aprox.,1.24
374,Cereales y galletas,Cereales,Cereales,Cereales rellenos de leche Hacendado,Caja 500 g,2.35
375,Cereales y galletas,Cereales,Cereales,Mini cereales rellenos de leche Hacendado,Caja 5 bolsitas (175 g),1.8
376,Cereales y galletas,Cereales,Cereales,Cereales rellenos de chocolate y avellana Hacendado,Paquete 500 g,1.75
377,Cereales y galletas,Cereales,Cereales,Mini cereales rellenos de chocolate y avellanas Hacendado,Caja 5 bolsitas (175 g),1.4
378,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Miel Hacendado,Caja 400 g,1.9
379,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Corn Flakes Hacendado 0% azúcares añadidos,Caja 500 g,1.15
380,Cereales y galletas,Cereales,Cereales,Cereales de arroz inflado Choco Rice Hacendado con chocolate,Caja 500 g,1.55
381,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Corn Flakes Kellogg's,Caja 500 g,2.75
382,Cereales y galletas,Cereales,Cereales,Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,Caja 450 g,2.95
383,Cereales y galletas,Cereales,Cereales,Cereales rellenos de chocolate negro Hacendado,Paquete 500 g,2.2
384,Cereales y galletas,Cereales,Cereales,Cereales copos de trigo Chocodays Hacendado con chocolate,Caja 500 g,1.45
385,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Corn Flakes Harvest Home sin gluten,Caja 375 g,2.25
386,Cereales y galletas,Cereales,Cereales,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,Paquete 400 g,2.1
387,Cereales y galletas,Cereales,Cereales,Cereales Peanut Balls Hacendado bolas de maíz y crema de cacahuete,Caja 400 g,1.95
388,Cereales y galletas,Cereales,Cereales integrales y muesli,Copos de avena Brüggen,Caja 500 g,0.7
389,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Special K Classic,Caja 500 g,2.6
390,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado con chocolate,Paquete 500 g,1.75
391,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Special K con chocolate negro,Caja 375 g,2.5
392,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Hacendado 0% azúcares añadidos,Caja 500 g,1.7
393,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo espelta integral Hacendado 0% azúcares añadidos,Paquete 400 g,1.6
394,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales integrales copos de trigo Chocapic Nestlé con chocolate,Caja 625 g,3.39
395,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado con frutos secos,Paquete 500 g,1.75
396,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado sin azúcares añadidos,Paquete 500 g,1.65
397,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,Caja 375 g,2.0
398,Cereales y galletas,Cereales,Cereales integrales y muesli,"Cereales copos de trigo, arroz y cebada integral Hacendado con chocolate",Caja 450 g,1.85
399,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de arroz y trigo integral Classic Hacendado,Caja 500 g,1.45
400,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado,Paquete 500 g,1.35
401,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales de trigo entero integral Weetabix,Caja 430 g,2.85
402,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado con fruta,Paquete 500 g,1.65
403,Cereales y galletas,Cereales,Cereales integrales y muesli,Avena molida Hacendado,Paquete 500 g,1.0
404,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales All-Bran Kellogg's con chocolate,Caja 375 g,2.85
405,Cereales y galletas,Cereales,Cereales integrales y muesli,Salvado de avena Hacendado,Paquete 500 g,1.15
406,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales y semillas granola Hacendado con frutos secos,Paquete 400 g,2.05
407,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales con salvado de trigo Fibra Sticks Hacendado,Caja 500 g,1.5
408,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Hacendado con frutas,Paquete 1 kg,1.9
409,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Hacendado 50% frutas y frutos secos,Paquete 500 g,1.7
410,Cereales y galletas,Cereales,Cereales integrales y muesli,Salvado de trigo integral Hacendado,Paquete 250 g,1.35
411,Cereales y galletas,Cereales,Cereales integrales y muesli,"Muesli Hacendado con quinoa, chía y chocolate negro",Paquete 400 g,1.95
412,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales Cereal Mix Hacendado 0% azúcares añadidos,Paquete 375 g,2.4
413,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales Avena Crunchy Hacendado,Caja 400 g,1.8
414,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales Hacendado chocolate con leche,Caja 6 barritas (120 g),1.3
415,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales Hacendado con chocolate blanco,Caja 6 barritas (138 g),1.2
416,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales muesli Hacendado con chocolate,Caja 6 barritas (138 g),1.15
417,Cereales y galletas,Cereales,Barritas de cereales,Barritas de sésamo Schock's,Caja 6 barritas (75 g),1.15
418,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales muesli Hacendado frutos secos,Caja 6 barritas (150 g),1.0
419,Cereales y galletas,Cereales,Barritas de cereales,"Barritas de cereales Hacendado con avena, chocolate negro y naranja",Caja 6 barritas (168 g),1.2
420,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales Hacendado con arándanos,Caja 6 barritas (120 g),1.45
421,Cereales y galletas,Cereales,Barritas de cereales,Barritas Sustitutivo de comida Belladieta sabor avena y chocolate con leche,Caja 4 barritas (120 g),3.1
422,Cereales y galletas,Cereales,Barritas de cereales,Barritas de frutos secos Hacendado,Caja 4 barritas (120 g),1.95
423,Cereales y galletas,Cereales,Barritas de cereales,Barritas con proteínas Enervit Sport sabor coco y chocolate,Caja 3 barritas (120 g),3.15
424,Cereales y galletas,Cereales,Barritas de cereales,Barritas Sustitutivo de comida Belladieta sabor chocolate negro,Caja 8 barritas (240 g),5.4
425,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales muesli Hacendado con albaricoque,Caja 6 barritas (150 g),1.05
426,Cereales y galletas,Cereales,Barritas de cereales,Snack con proteínas Belladieta sabor coco y chocolate negro,3 barritas x 27 g,2.6
427,Cereales y galletas,Cereales,Barritas de cereales,Barrita energética Enervit Sport sabor albaricoque,Caja 3 barritas (90 g),2.4
428,Cereales y galletas,Cereales,Barritas de cereales,Barrita con proteínas Enervit Sport sabor chocolate negro,Caja 3 barritas (180 g),4.9
429,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Cabeza de cerdo trufa con pistachos Hacendado finas lonchas,Paquete 150 g,2.1
430,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo bajo en sal Hacendado finas lonchas,2 paquetes x 200 g,3.15
431,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo bajo en sal Hacendado finas lonchas,Paquete 225 g,2.09
432,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo Hacendado finas lonchas,2 paquetes x 200 g,3.15
433,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo Hacendado finas lonchas,Paquete 200 g,1.96
434,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Salchichón de pavo Hacendado lonchas,"4 paquetes x 37,5 g",2.25
435,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo 0% m.g Hacendado al corte,Paquete 200 g,1.98
436,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Lomo de pavo Hacendado lonchas,4 paquetes x 25 g,2.17
437,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Longaniza de pavo extra Hacendado lonchas,"4 paquetes x 31,25 g",2.2
438,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Tiras de pechuga pollo al horno Hacendado,Paquete 140 g,2.05
439,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Jamón de pavo Hacendado finas lonchas,Paquete 225 g,1.62
440,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Dados de pavo Hacendado,2 paquetes x 100 g,2.05
441,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Tiras de pechuga de pollo al natural Hacendado,Paquete 140 g,2.05
442,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Longaniza de pollo extra Hacendado sticks para picar,Paquete 50 g,1.1
443,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pollo braseada Hacendado finas lonchas,Paquete 200 g,2.04
444,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Mortadela de pavo Hacendado finas lonchas,Paquete 150 g,1.08
445,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo al horno de leña Campofrío lonchas,Paquete 125 g,1.65
446,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pollo Hacendado finas lonchas,Paquete 200 g,2.0
447,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo 0% m.g Hacendado,Pieza 500 g,3.02
448,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pollo Hacendado al corte,Paquete 200 g,2.0
449,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo natural Noel lonchas,Paquete 120 g,2.3
